Airline,Airline_ID,Source_airport,Source_airport_ID,Destination_airport,Destination_airport_ID,Codeshare,Stops,Equipment,Estimated_Flight_Time_hr
FR,4296,FMO,341,AGP,1230,,0,738,2.94
FR,4296,FMO,341,GRO,1222,,0,738,1.99
FR,4296,FNI,1439,CRL,304,,0,738,1.43
FR,4296,FNI,1439,FEZ,1066,,0,738,2.19
FR,4296,FNI,1439,LPL,491,,0,738,1.98
FR,4296,FNI,1439,LTN,492,,0,738,1.71
FR,4296,FSC,1323,CRL,304,,0,738,1.82
FR,4296,FUE,1051,BCN,1218,,0,738,3.03
FR,4296,FUE,1051,BGY,1525,,0,738,4.0
FR,4296,FUE,1051,BHX,469,,0,738,4.04
FR,4296,FUE,1051,BOH,494,,0,738,3.83
FR,4296,FUE,1051,BRE,353,,0,738,4.61
FR,4296,FUE,1051,CRL,304,,0,738,4.09
FR,4296,FUE,1051,DUB,599,,0,738,4.04
FR,4296,FUE,1051,EDI,535,,0,738,4.44
FR,4296,FUE,1051,EMA,523,,0,738,4.1
FR,4296,FUE,1051,LBA,517,,0,738,4.22
FR,4296,FUE,1051,LPL,491,,0,738,4.12
FR,4296,FUE,1051,LTN,492,,0,738,4.02
FR,4296,FUE,1051,MAD,1229,,0,738,2.53
FR,4296,FUE,1051,MAN,478,,0,738,4.14
FR,4296,FUE,1051,NRN,4198,,0,738,4.31
FR,4296,FUE,1051,ORK,596,,0,738,3.78
FR,4296,FUE,1051,PIK,537,,0,738,4.35
FR,4296,FUE,1051,PSA,1562,,0,738,3.91
FR,4296,FUE,1051,SNN,603,,0,738,3.89
FR,4296,FUE,1051,STN,548,,0,738,4.05
FR,4296,GDN,668,BHX,469,,0,738,2.18
FR,4296,GDN,668,BRS,490,,0,738,2.31
FR,4296,GDN,668,DUB,599,,0,738,2.51
FR,4296,GDN,668,EDI,535,,0,738,2.23
FR,4296,GDN,668,LBA,517,,0,738,2.13
FR,4296,GDN,668,MAN,478,,0,738,2.19
FR,4296,GDN,668,ORK,596,,0,738,2.75
FR,4296,GDN,668,PSA,1562,,0,738,2.15
FR,4296,GDN,668,RYG,657,,0,738,1.4
FR,4296,GDN,668,STN,548,,0,738,2.05
FR,4296,GDN,668,WMI,8414,,0,738,0.82
FR,4296,GOA,1528,BRI,1501,,0,738,1.42
FR,4296,GOA,1528,CAG,1519,,0,738,1.21
FR,4296,GOA,1528,CRL,304,,0,738,1.43
FR,4296,GOA,1528,STN,548,,0,738,1.8
FR,4296,GOA,1528,TPS,1515,,0,738,1.48
FR,4296,GPA,1473,PFO,1198,,0,738,1.82
FR,4296,GRO,1222,AHO,1517,,0,738,1.1
FR,4296,GRO,1222,BDS,1506,,0,738,2.08
FR,4296,GRO,1222,BGY,1525,,0,738,1.37
FR,4296,GRO,1222,BLL,608,,0,738,2.5
FR,4296,GRO,1222,BOH,494,,0,738,1.8
FR,4296,GRO,1222,BRE,353,,0,738,2.14
FR,4296,GRO,1222,BRS,490,,0,738,1.91
FR,4296,GRO,1222,BTS,1745,,0,738,2.15
FR,4296,GRO,1222,BVA,1367,,0,738,1.55
FR,4296,GRO,1222,CAG,1519,,0,738,1.25
FR,4296,GRO,1222,CGN,344,,0,738,1.81
FR,4296,GRO,1222,CRL,304,,0,738,1.69
FR,4296,GRO,1222,DTM,373,,0,738,1.91
FR,4296,GRO,1222,DUB,599,,0,738,2.3
FR,4296,GRO,1222,EIN,585,,0,738,1.84
FR,4296,GRO,1222,EMA,523,,0,738,2.06
FR,4296,GRO,1222,FKB,4166,,0,738,1.58
FR,4296,GRO,1222,FMM,3986,,0,738,1.61
FR,4296,GRO,1222,FMO,341,,0,738,1.99
FR,4296,GRO,1222,GRQ,586,,0,738,2.09
FR,4296,GRO,1222,HHN,355,,0,738,1.69
FR,4296,GRO,1222,IBZ,1225,,0,738,0.94
FR,4296,GRO,1222,KRK,669,,0,738,2.48
FR,4296,GRO,1222,LBA,517,,0,738,2.2
FR,4296,GRO,1222,LPP,441,,0,738,3.89
FR,4296,GRO,1222,LTN,492,,0,738,1.91
FR,4296,GRO,1222,MAN,478,,0,738,2.15
FR,4296,GRO,1222,MLA,1606,,0,738,2.01
FR,4296,GRO,1222,MST,582,,0,738,1.78
FR,4296,GRO,1222,NCL,521,,0,738,2.36
FR,4296,GRO,1222,NRN,4198,,0,738,1.88
FR,4296,GRO,1222,PMI,3998,,0,738,0.82
FR,4296,GRO,1222,POZ,674,,0,738,2.46
FR,4296,GRO,1222,PSA,1562,,0,738,1.31
FR,4296,GRO,1222,PSR,1505,,0,738,1.67
FR,4296,GRO,1222,RAK,1075,,0,738,2.35
FR,4296,GRO,1222,RBA,1072,,0,738,2.0
FR,4296,GRO,1222,SFT,726,,0,738,3.96
FR,4296,GRO,1222,SKG,1486,,0,738,2.6
FR,4296,GRO,1222,STN,548,,0,738,1.9
FR,4296,GRO,1222,TLL,415,,0,738,3.57
FR,4296,GRO,1222,TMP,458,,0,738,3.7
FR,4296,GRO,1222,TPS,1515,,0,738,1.67
FR,4296,GRO,1222,WRO,680,,0,738,2.34
FR,4296,GRQ,586,GRO,1222,,0,738,2.09
FR,4296,GRQ,586,PMI,3998,,0,738,2.41
FR,4296,GSE,691,AGP,1230,,0,738,3.78
FR,4296,GSE,691,AHO,1517,,0,738,2.89
FR,4296,GSE,691,ALC,1212,,0,738,3.42
FR,4296,GSE,691,BGY,1525,,0,738,2.18
FR,4296,GSE,691,BVA,1367,,0,738,1.9
FR,4296,GSE,691,CIA,1553,,0,738,2.71
FR,4296,GSE,691,EDI,535,,0,738,1.68
FR,4296,GSE,691,MLA,1606,,0,738,3.54
FR,4296,GSE,691,MRS,1353,,0,738,2.56
FR,4296,GSE,691,PMI,3998,,0,738,3.15
FR,4296,GSE,691,PSA,1562,,0,738,2.45
FR,4296,GSE,691,STN,548,,0,738,1.73
FR,4296,GSE,691,ZAD,1209,,0,738,2.41
FR,4296,HAU,645,AGP,1230,,0,738,3.75
FR,4296,HAU,645,ALC,1212,,0,738,3.45
FR,4296,HAU,645,BRE,353,,0,738,1.41
FR,4296,HAU,645,PSA,1562,,0,738,2.71
FR,4296,HAU,645,STN,548,,0,738,1.6
FR,4296,HAU,645,ZAD,1209,,0,738,2.77
FR,4296,HHN,355,ACE,1055,,0,738,4.13
FR,4296,HHN,355,AGP,1230,,0,738,2.68
FR,4296,HHN,355,AHO,1517,,0,738,1.79
FR,4296,HHN,355,ALC,1212,,0,738,2.29
FR,4296,HHN,355,BGY,1525,,0,738,1.13
FR,4296,HHN,355,BRI,1501,,0,738,2.02
FR,4296,HHN,355,CAG,1519,,0,738,1.99
FR,4296,HHN,355,CHQ,1474,,0,738,3.12
FR,4296,HHN,355,CIA,1553,,0,738,1.74
FR,4296,HHN,355,CIY,9327,,0,738,2.43
FR,4296,HHN,355,DUB,599,,0,738,1.75
FR,4296,HHN,355,EDI,535,,0,738,1.71
FR,4296,HHN,355,FAO,1626,,0,738,2.84
FR,4296,HHN,355,FEZ,1066,,0,738,3.04
FR,4296,HHN,355,GRO,1222,,0,738,1.69
FR,4296,HHN,355,IBZ,1225,,0,738,2.14
FR,4296,HHN,355,KIR,601,,0,738,1.99
FR,4296,HHN,355,KUN,3956,,0,738,2.07
FR,4296,HHN,355,LIS,1638,,0,738,2.73
FR,4296,HHN,355,MPL,1359,,0,738,1.43
FR,4296,HHN,355,NDR,5673,,0,738,2.81
FR,4296,HHN,355,OPO,1636,,0,738,2.45
FR,4296,HHN,355,PDV,1193,,0,738,2.5
FR,4296,HHN,355,PMI,3998,,0,738,2.0
FR,4296,HHN,355,PSA,1562,,0,738,1.41
FR,4296,HHN,355,PSR,1505,,0,738,1.73
FR,4296,HHN,355,PUY,1203,,0,738,1.43
FR,4296,HHN,355,RAK,1075,,0,738,3.48
FR,4296,HHN,355,REU,1236,,0,738,1.85
FR,4296,HHN,355,RIX,3953,,0,738,2.17
FR,4296,HHN,355,SCQ,1243,,0,738,2.28
FR,4296,HHN,355,SDR,1251,,0,738,1.88
FR,4296,HHN,355,SKG,1486,,0,738,2.5
FR,4296,HHN,355,STN,548,,0,738,1.17
FR,4296,HHN,355,SUF,1508,,0,738,2.26
FR,4296,HHN,355,TFS,1056,,0,738,4.43
FR,4296,HHN,355,TMP,458,,0,738,2.52
FR,4296,HHN,355,TPS,1515,,0,738,2.24
FR,4296,HHN,355,TSF,1539,,0,738,1.25
FR,4296,HHN,355,VLC,1246,,0,738,2.13
FR,4296,HHN,355,VOL,1448,,0,738,2.62
FR,4296,HHN,355,XRY,1226,,0,738,2.76
FR,4296,HHN,355,ZAD,1209,,0,738,1.61
FR,4296,IBZ,1225,AGP,1230,,0,738,1.21
FR,4296,IBZ,1225,BCN,1218,,0,738,0.84
FR,4296,IBZ,1225,BGY,1525,,0,738,1.77
FR,4296,IBZ,1225,BHX,469,,0,738,2.4
FR,4296,IBZ,1225,BLQ,1538,,0,738,1.79
FR,4296,IBZ,1225,BOH,494,,0,738,2.17
FR,4296,IBZ,1225,BRS,490,,0,738,2.27
FR,4296,IBZ,1225,CIA,1553,,0,738,1.75
FR,4296,IBZ,1225,CRL,304,,0,738,2.13
FR,4296,IBZ,1225,DUB,599,,0,738,2.64
FR,4296,IBZ,1225,EIN,585,,0,738,2.28
FR,4296,IBZ,1225,EMA,523,,0,738,2.45
FR,4296,IBZ,1225,GRO,1222,,0,738,0.94
FR,4296,IBZ,1225,HHN,355,,0,738,2.14
FR,4296,IBZ,1225,LBA,517,,0,738,2.59
FR,4296,IBZ,1225,LPL,491,,0,738,2.54
FR,4296,IBZ,1225,MAD,1229,,0,738,1.07
FR,4296,IBZ,1225,MAN,478,,0,738,2.53
FR,4296,IBZ,1225,MRS,1353,,0,738,1.25
FR,4296,IBZ,1225,NRN,4198,,0,738,2.32
FR,4296,IBZ,1225,PIK,537,,0,738,2.86
FR,4296,IBZ,1225,PSA,1562,,0,738,1.65
FR,4296,IBZ,1225,STN,548,,0,738,2.3
FR,4296,IBZ,1225,VLC,1246,,0,738,0.72
FR,4296,KGS,1458,BGY,1525,,0,738,2.68
FR,4296,KGS,1458,KRK,669,,0,738,2.47
FR,4296,KGS,1458,KUN,3956,,0,738,3.03
FR,4296,KGS,1458,LBA,517,,0,738,4.11
FR,4296,KGS,1458,LPL,491,,0,738,4.16
FR,4296,KGS,1458,RYG,657,,0,738,3.94
FR,4296,KGS,1458,STN,548,,0,738,3.84
FR,4296,KIR,601,ALC,1212,,0,738,2.61
FR,4296,KIR,601,FAO,1626,,0,738,2.6
FR,4296,KIR,601,HHN,355,,0,738,1.99
FR,4296,KIR,601,LTN,492,,0,738,1.28
FR,4296,KIR,601,STN,548,,0,738,1.33
FR,4296,KRK,669,AGP,1230,,0,738,3.54
FR,4296,KRK,669,ALC,1212,,0,738,3.08
FR,4296,KRK,669,BGY,1525,,0,738,1.61
FR,4296,KRK,669,BHX,469,,0,738,2.38
FR,4296,KRK,669,BLQ,1538,,0,738,1.6
FR,4296,KRK,669,BVA,1367,,0,738,2.08
FR,4296,KRK,669,CAG,1519,,0,738,2.33
FR,4296,KRK,669,CIA,1553,,0,738,1.84
FR,4296,KRK,669,CRL,304,,0,738,1.85
FR,4296,KRK,669,DTM,373,,0,738,1.58
FR,4296,KRK,669,DUB,599,,0,738,2.76
FR,4296,KRK,669,EDI,535,,0,738,2.58
FR,4296,KRK,669,EIN,585,,0,738,1.77
FR,4296,KRK,669,EMA,523,,0,738,2.35
FR,4296,KRK,669,GRO,1222,,0,738,2.48
FR,4296,KRK,669,KGS,1458,,0,738,2.47
FR,4296,KRK,669,LBA,517,,0,738,2.39
FR,4296,KRK,669,LPL,491,,0,738,2.48
FR,4296,KRK,669,MAD,1229,,0,738,3.11
FR,4296,KRK,669,MAN,478,,0,738,2.43
FR,4296,KRK,669,MLA,1606,,0,738,2.54
FR,4296,KRK,669,NYO,699,,0,738,1.73
FR,4296,KRK,669,PFO,1198,,0,738,2.98
FR,4296,KRK,669,PSA,1562,,0,738,1.75
FR,4296,KRK,669,RYG,657,,0,738,1.97
FR,4296,KRK,669,SNN,603,,0,738,2.99
FR,4296,KRK,669,STN,548,,0,738,2.21
FR,4296,KRK,669,TPS,1515,,0,738,2.33
FR,4296,KTW,671,ALC,1212,,0,738,3.05
FR,4296,KTW,671,BHX,469,,0,738,2.31
FR,4296,KTW,671,CHQ,1474,,0,738,2.63
FR,4296,KTW,671,DUB,599,,0,738,2.69
FR,4296,KTW,671,STN,548,,0,738,2.14
FR,4296,KUN,3956,ALC,1212,,0,738,3.75
FR,4296,KUN,3956,BHX,469,,0,738,2.63
FR,4296,KUN,3956,BRS,490,,0,738,2.76
FR,4296,KUN,3956,CAG,1519,,0,738,3.08
FR,4296,KUN,3956,CIY,9327,,0,738,3.14
FR,4296,KUN,3956,DUB,599,,0,738,2.94
FR,4296,KUN,3956,EDI,535,,0,738,2.64
FR,4296,KUN,3956,HHN,355,,0,738,2.07
FR,4296,KUN,3956,KGS,1458,,0,738,3.03
FR,4296,KUN,3956,LGW,502,,0,738,2.57
FR,4296,KUN,3956,LTN,492,,0,738,2.55
FR,4296,KUN,3956,MLA,1606,,0,738,3.29
FR,4296,KUN,3956,NOC,600,,0,738,3.12
FR,4296,KUN,3956,PFO,1198,,0,738,3.41
FR,4296,KUN,3956,PMI,3998,,0,738,3.4
FR,4296,KUN,3956,RHO,1472,,0,738,3.09
FR,4296,KUN,3956,RYG,657,,0,738,1.67
FR,4296,KUN,3956,STN,548,,0,738,2.5
FR,4296,KUN,3956,TPS,1515,,0,738,3.09
FR,4296,LBA,517,ACE,1055,,0,738,4.15
FR,4296,LBA,517,AGP,1230,,0,738,2.89
FR,4296,LBA,517,ALC,1212,,0,738,2.66
FR,4296,LBA,517,BGY,1525,,0,738,2.02
FR,4296,LBA,517,CFU,1460,,0,738,3.32
FR,4296,LBA,517,CHQ,1474,,0,738,4.05
FR,4296,LBA,517,DUB,599,,0,738,0.88
FR,4296,LBA,517,FAO,1626,,0,738,2.91
FR,4296,LBA,517,FUE,1051,,0,738,4.22
FR,4296,LBA,517,GDN,668,,0,738,2.13
FR,4296,LBA,517,GRO,1222,,0,738,2.2
FR,4296,LBA,517,IBZ,1225,,0,738,2.59
FR,4296,LBA,517,KGS,1458,,0,738,4.11
FR,4296,LBA,517,KRK,669,,0,738,2.39
FR,4296,LBA,517,LIG,1270,,0,738,1.63
FR,4296,LBA,517,MJV,1227,,0,738,2.73
FR,4296,LBA,517,MLA,1606,,0,738,3.43
FR,4296,LBA,517,MPL,1359,,0,738,2.01
FR,4296,LBA,517,PMI,3998,,0,738,2.52
FR,4296,LBA,517,PSA,1562,,0,738,2.28
FR,4296,LBA,517,TFS,1056,,0,738,4.37
FR,4296,LBA,517,TSF,1539,,0,738,2.17
FR,4296,LBC,364,BGY,1525,,0,738,1.63
FR,4296,LBC,364,PMI,3998,,0,738,2.61
FR,4296,LBC,364,PSA,1562,,0,738,1.9
FR,4296,LDE,1276,BGY,1525,,0,738,1.52
FR,4296,LDE,1276,STN,548,,0,738,1.7
FR,4296,LDY,468,BHX,469,,0,738,1.07
FR,4296,LDY,468,FAO,1626,,0,738,2.99
FR,4296,LDY,468,LPL,491,,0,738,0.92
FR,4296,LDY,468,PIK,537,,0,738,0.71
FR,4296,LDY,468,STN,548,,0,738,1.25
FR,4296,LEI,1213,CRL,304,,0,738,2.5
FR,4296,LEI,1213,DUB,599,,0,738,2.82
FR,4296,LEI,1213,EMA,523,,0,738,2.71
FR,4296,LEI,1213,NRN,4198,,0,738,2.7
FR,4296,LEI,1213,STN,548,,0,738,2.59
FR,4296,LEJ,348,STN,548,,0,738,1.53
FR,4296,LGW,502,DUB,599,,0,738,1.1
FR,4296,LGW,502,KUN,3956,,0,738,2.57
FR,4296,LGW,502,ORK,596,,0,738,1.22
FR,4296,LGW,502,SNN,603,,0,738,1.27
FR,4296,LGW,502,SVQ,1253,,0,738,2.48
FR,4296,LIG,1270,BRS,490,,0,738,1.34
FR,4296,LIG,1270,EMA,523,,0,738,1.49
FR,4296,LIG,1270,LBA,517,,0,738,1.63
FR,4296,LIG,1270,LPL,491,,0,738,1.59
FR,4296,LIG,1270,STN,548,,0,738,1.34
FR,4296,LIL,1399,MRS,1353,,0,738,1.5
FR,4296,LIL,1399,OPO,1636,,0,738,2.21
FR,4296,LIS,1638,BRU,302,,0,738,2.63
FR,4296,LIS,1638,BVA,1367,,0,738,2.35
FR,4296,LIS,1638,DLE,1309,,0,738,2.36
FR,4296,LIS,1638,DUB,599,,0,738,2.54
FR,4296,LIS,1638,FAO,1626,,0,738,0.78
FR,4296,LIS,1638,HHN,355,,0,738,2.73
FR,4296,LIS,1638,MAN,478,,0,738,2.62
FR,4296,LIS,1638,MRS,1353,,0,738,2.12
FR,4296,LIS,1638,OPO,1636,,0,738,0.84
FR,4296,LIS,1638,PSA,1562,,0,738,2.63
FR,4296,LIS,1638,STN,548,,0,738,2.52
FR,4296,LNZ,1611,STN,548,,0,738,1.83
FR,4296,LPA,1054,BCN,1218,,0,738,3.2
FR,4296,LPA,1054,BGY,1525,,0,738,4.18
FR,4296,LPA,1054,BHX,469,,0,738,4.17
FR,4296,LPA,1054,BOH,494,,0,738,3.96
FR,4296,LPA,1054,BRE,353,,0,738,4.76
FR,4296,LPA,1054,BRS,490,,0,738,4.0
FR,4296,LPA,1054,CRL,304,,0,738,4.24
FR,4296,LPA,1054,DUB,599,,0,738,4.14
FR,4296,LPA,1054,EDI,535,,0,738,4.55
FR,4296,LPA,1054,EIN,585,,0,738,4.4
FR,4296,LPA,1054,EMA,523,,0,738,4.23
FR,4296,LPA,1054,FKB,4166,,0,738,4.31
FR,4296,LPA,1054,LPL,491,,0,738,4.24
FR,4296,LPA,1054,LTN,492,,0,738,4.16
FR,4296,LPA,1054,MAD,1229,,0,738,2.69
FR,4296,LPA,1054,MAN,478,,0,738,4.26
FR,4296,LPA,1054,NRN,4198,,0,738,4.46
FR,4296,LPA,1054,OPO,1636,,0,738,2.49
FR,4296,LPA,1054,ORK,596,,0,738,3.88
FR,4296,LPA,1054,PIK,537,,0,738,4.46
FR,4296,LPA,1054,PSA,1562,,0,738,4.09
FR,4296,LPA,1054,SCQ,1243,,0,738,2.71
FR,4296,LPA,1054,SDR,1251,,0,738,3.0
FR,4296,LPA,1054,STN,548,,0,738,4.18
FR,4296,LPA,1054,SVQ,1253,,0,738,2.21
FR,4296,LPA,1054,VLC,1246,,0,738,2.84
FR,4296,LPL,491,ACE,1055,,0,738,4.04
FR,4296,LPL,491,AGP,1230,,0,738,2.81
FR,4296,LPL,491,ALC,1212,,0,738,2.59
FR,4296,LPL,491,BCN,1218,,0,738,2.23
FR,4296,LPL,491,BTS,1745,,0,738,2.39
FR,4296,LPL,491,CCF,1352,,0,738,1.98
FR,4296,LPL,491,DUB,599,,0,738,0.78
FR,4296,LPL,491,EGC,1265,,0,738,1.71
FR,4296,LPL,491,FAO,1626,,0,738,2.81
FR,4296,LPL,491,FNI,1439,,0,738,1.98
FR,4296,LPL,491,FUE,1051,,0,738,4.12
FR,4296,LPL,491,IBZ,1225,,0,738,2.54
FR,4296,LPL,491,KGS,1458,,0,738,4.16
FR,4296,LPL,491,KRK,669,,0,738,2.48
FR,4296,LPL,491,LDY,468,,0,738,0.92
FR,4296,LPL,491,LIG,1270,,0,738,1.59
FR,4296,LPL,491,LPA,1054,,0,738,4.24
FR,4296,LPL,491,MLA,1606,,0,738,3.44
FR,4296,LPL,491,NOC,600,,0,738,1.0
FR,4296,LPL,491,OPO,1636,,0,738,2.26
FR,4296,LPL,491,ORK,596,,0,738,1.02
FR,4296,LPL,491,PMI,3998,,0,738,2.48
FR,4296,LPL,491,POZ,674,,0,738,2.14
FR,4296,LPL,491,PSA,1562,,0,738,2.3
FR,4296,LPL,491,REU,1236,,0,738,2.22
FR,4296,LPL,491,RHO,1472,,0,738,4.28
FR,4296,LPL,491,SNN,603,,0,738,1.01
FR,4296,LPL,491,SZZ,676,,0,738,1.96
FR,4296,LPL,491,TFS,1056,,0,738,4.26
FR,4296,LPL,491,TRF,664,,0,738,1.79
FR,4296,LPL,491,VNO,3959,,0,738,2.78
FR,4296,LPL,491,WMI,8414,,0,738,2.45
FR,4296,LPL,491,WRO,680,,0,738,2.19
FR,4296,LPP,441,BGY,1525,,0,738,3.09
FR,4296,LPP,441,GRO,1222,,0,738,3.89
FR,4296,LPP,441,NRN,4198,,0,738,2.61
FR,4296,LRH,6493,CRL,304,,0,738,1.29
FR,4296,LRH,6493,DUB,599,,0,738,1.6
FR,4296,LRH,6493,EMA,523,,0,738,1.42
FR,4296,LRH,6493,OPO,1636,,0,738,1.51
FR,4296,LRH,6493,STN,548,,0,738,1.3
FR,4296,LTN,492,ACE,1055,,0,738,3.95
FR,4296,LTN,492,AHO,1517,,0,738,2.26
FR,4296,LTN,492,BTS,1745,,0,738,2.14
FR,4296,LTN,492,BZR,1360,,0,738,1.73
FR,4296,LTN,492,DUB,599,,0,738,1.04
FR,4296,LTN,492,FNI,1439,,0,738,1.71
FR,4296,LTN,492,FUE,1051,,0,738,4.02
FR,4296,LTN,492,GRO,1222,,0,738,1.91
FR,4296,LTN,492,KIR,601,,0,738,1.28
FR,4296,LTN,492,KUN,3956,,0,738,2.55
FR,4296,LTN,492,LPA,1054,,0,738,4.16
FR,4296,LTN,492,MJV,1227,,0,738,2.45
FR,4296,LTN,492,MLA,1606,,0,738,3.15
FR,4296,LTN,492,NOC,600,,0,738,1.26
FR,4296,LTN,492,RAK,1075,,0,738,3.41
FR,4296,LTN,492,REU,1236,,0,738,1.99
FR,4296,LTN,492,RZE,675,,0,738,2.45
FR,4296,LTN,492,TFS,1056,,0,738,4.19
FR,4296,LUZ,8832,STN,548,,0,738,2.43
FR,4296,MAD,1229,ACE,1055,,0,738,2.46
FR,4296,MAD,1229,AHO,1517,,0,738,1.74
FR,4296,MAD,1229,BGY,1525,,0,738,2.02
FR,4296,MAD,1229,BLQ,1538,,0,738,2.11
FR,4296,MAD,1229,BUD,1489,,0,738,2.95
FR,4296,MAD,1229,BVA,1367,,0,738,1.86
FR,4296,MAD,1229,CAG,1519,,0,738,1.85
FR,4296,MAD,1229,CIA,1553,,0,738,2.19
FR,4296,MAD,1229,CRL,304,,0,738,2.08
FR,4296,MAD,1229,CTA,1509,,0,738,2.54
FR,4296,MAD,1229,DUB,599,,0,738,2.31
FR,4296,MAD,1229,FUE,1051,,0,738,2.53
FR,4296,MAD,1229,IBZ,1225,,0,738,1.07
FR,4296,MAD,1229,KRK,669,,0,738,3.11
FR,4296,MAD,1229,LPA,1054,,0,738,2.69
FR,4296,MAD,1229,MAN,478,,0,738,2.28
FR,4296,MAD,1229,MLA,1606,,0,738,2.56
FR,4296,MAD,1229,MRS,1353,,0,738,1.49
FR,4296,MAD,1229,OPO,1636,,0,738,1.05
FR,4296,MAD,1229,PMI,3998,,0,738,1.18
FR,4296,MAD,1229,PMO,1512,,0,738,2.31
FR,4296,MAD,1229,PSA,1562,,0,738,2.0
FR,4296,MAD,1229,RAK,1075,,0,738,1.82
FR,4296,MAD,1229,RBA,1072,,0,738,1.45
FR,4296,MAD,1229,RYG,657,,0,738,3.39
FR,4296,MAD,1229,SCQ,1243,,0,738,1.1
FR,4296,MAD,1229,STN,548,,0,738,2.12
FR,4296,MAD,1229,TFN,1057,,0,738,2.7
FR,4296,MAD,1229,TFS,1056,,0,738,2.77
FR,4296,MAD,1229,TNG,1080,,0,738,1.2
FR,4296,MAH,1231,BCN,1218,,0,738,0.8
FR,4296,MAH,1231,EMA,523,,0,738,2.37
FR,4296,MAH,1231,VLC,1246,,0,738,1.0
FR,4296,MAN,478,ACE,1055,,0,738,4.06
FR,4296,MAN,478,AGP,1230,,0,738,2.81
FR,4296,MAN,478,ALC,1212,,0,738,2.59
FR,4296,MAN,478,BCN,1218,,0,738,2.21
FR,4296,MAN,478,BGY,1525,,0,738,2.01
FR,4296,MAN,478,BLQ,1538,,0,738,2.23
FR,4296,MAN,478,BRE,353,,0,738,1.42
FR,4296,MAN,478,BUD,1489,,0,738,2.56
FR,4296,MAN,478,BVA,1367,,0,738,1.16
FR,4296,MAN,478,BZR,1360,,0,738,1.98
FR,4296,MAN,478,CFU,1460,,0,738,3.32
FR,4296,MAN,478,CIA,1553,,0,738,2.61
FR,4296,MAN,478,CRL,304,,0,738,1.2
FR,4296,MAN,478,DUB,599,,0,738,0.83
FR,4296,MAN,478,FAO,1626,,0,738,2.82
FR,4296,MAN,478,FUE,1051,,0,738,4.14
FR,4296,MAN,478,GDN,668,,0,738,2.19
FR,4296,MAN,478,GRO,1222,,0,738,2.15
FR,4296,MAN,478,IBZ,1225,,0,738,2.53
FR,4296,MAN,478,KRK,669,,0,738,2.43
FR,4296,MAN,478,LIS,1638,,0,738,2.62
FR,4296,MAN,478,LPA,1054,,0,738,4.26
FR,4296,MAN,478,MAD,1229,,0,738,2.28
FR,4296,MAN,478,MJV,1227,,0,738,2.66
FR,4296,MAN,478,PFO,1198,,0,738,4.74
FR,4296,MAN,478,PMI,3998,,0,738,2.46
FR,4296,MAN,478,REU,1236,,0,738,2.22
FR,4296,MAN,478,RIX,3953,,0,738,2.62
FR,4296,MAN,478,RYG,657,,0,738,1.8
FR,4296,MAN,478,RZE,675,,0,738,2.62
FR,4296,MAN,478,TFS,1056,,0,738,4.29
FR,4296,MAN,478,TLL,415,,0,738,2.72
FR,4296,MAN,478,TPS,1515,,0,738,3.06
FR,4296,MAN,478,VLC,1246,,0,738,2.42
FR,4296,MAN,478,WMI,8414,,0,738,2.41
FR,4296,MAN,478,ZAD,1209,,0,738,2.54
FR,4296,MJV,1227,BHX,469,,0,738,2.53
FR,4296,MJV,1227,BOH,494,,0,738,2.3
FR,4296,MJV,1227,DUB,599,,0,738,2.72
FR,4296,MJV,1227,EIN,585,,0,738,2.48
FR,4296,MJV,1227,EMA,523,,0,738,2.58
FR,4296,MJV,1227,LBA,517,,0,738,2.73
FR,4296,MJV,1227,LTN,492,,0,738,2.45
FR,4296,MJV,1227,MAN,478,,0,738,2.66
FR,4296,MJV,1227,PIK,537,,0,738,2.98
FR,4296,MJV,1227,STN,548,,0,738,2.45
FR,4296,MLA,1606,BGY,1525,,0,738,1.94
FR,4296,MLA,1606,BHX,469,,0,738,3.29
FR,4296,MLA,1606,BLL,608,,0,738,3.29
FR,4296,MLA,1606,BLQ,1538,,0,738,1.75
FR,4296,MLA,1606,BOH,494,,0,738,3.12
FR,4296,MLA,1606,BRI,1501,,0,738,1.27
FR,4296,MLA,1606,BRS,490,,0,738,3.24
FR,4296,MLA,1606,DUB,599,,0,738,3.65
FR,4296,MLA,1606,EDI,535,,0,738,3.74
FR,4296,MLA,1606,EIN,585,,0,738,2.83
FR,4296,MLA,1606,GRO,1222,,0,738,2.01
FR,4296,MLA,1606,GSE,691,,0,738,3.54
FR,4296,MLA,1606,KRK,669,,0,738,2.54
FR,4296,MLA,1606,KUN,3956,,0,738,3.29
FR,4296,MLA,1606,LBA,517,,0,738,3.43
FR,4296,MLA,1606,LPL,491,,0,738,3.44
FR,4296,MLA,1606,LTN,492,,0,738,3.15
FR,4296,MLA,1606,MAD,1229,,0,738,2.56
FR,4296,MLA,1606,MRS,1353,,0,738,1.94
FR,4296,MLA,1606,NYO,699,,0,738,3.68
FR,4296,MLA,1606,PIK,537,,0,738,3.76
FR,4296,MLA,1606,PSA,1562,,0,738,1.66
FR,4296,MLA,1606,RYG,657,,0,738,3.77
FR,4296,MLA,1606,STN,548,,0,738,3.12
FR,4296,MLA,1606,TPS,1515,,0,738,0.86
FR,4296,MLA,1606,TRN,1526,,0,738,1.98
FR,4296,MLA,1606,TSF,1539,,0,738,1.87
FR,4296,MLA,1606,WRO,680,,0,738,2.62
